  0.93761213E+00  0.12214015E+02  0.99995494E+00
  0.94199350E+00  0.12235216E+02  0.99995415E+00
  0.94637486E+00  0.12256379E+02  0.99995335E+00
  0.95075623E+00  0.12277498E+02  0.99995252E+00
  0.95513759E+00  0.12298569E+02  0.99995168E+00
  0.95951896E+00  0.12319587E+02  0.99995080E+00
  0.96390032E+00  0.12340548E+02  0.99994991E+00
  0.96828169E+00  0.12361445E+02  0.99994899E+00
  0.97266305E+00  0.12382274E+02  0.99994805E+00
  0.97704442E+00  0.12403031E+02  0.99994708E+00
  0.98142578E+00  0.12423708E+02  0.99994609E+00
  0.98580715E+00  0.12444302E+02  0.99994507E+00
  0.99018851E+00  0.12464806E+02  0.99994403E+00
  0.99456988E+00  0.12485215E+02  0.99994296E+00
  0.99895124E+00  0.12505523E+02  0.99994187E+00
  0.10033326E+01  0.12525726E+02  0.99994075E+00
  0.10077140E+01  0.12545816E+02  0.99993960E+00
  0.10120953E+01  0.12565788E+02  0.99993843E+00
  0.10164767E+01  0.12585637E+02  0.99993722E+00
  0.10208581E+01  0.12605356E+02  0.99993600E+00
  0.10252394E+01  0.12624941E+02  0.99993474E+00
  0.10296208E+01  0.12644384E+02  0.99993346E+00
  0.10340022E+01  0.12663680E+02  0.99993215E+00
  0.10383835E+01  0.12682823E+02  0.99993081E+00
  0.10427649E+01  0.12701808E+02  0.99992945E+00
  0.10471463E+01  0.12720628E+02  0.99992806E+00
  0.10515276E+01  0.12739278E+02  0.99992664E+00
  0.10559090E+01  0.12757752E+02  0.99992519E+00
  0.10602904E+01  0.12776045E+02  0.99992372E+00
  0.10646717E+01  0.12794150E+02  0.99992223E+00
  0.10690531E+01  0.12812063E+02  0.99992070E+00
  0.10734344E+01  0.12829778E+02  0.99991915E+00
  0.10778158E+01  0.12847289E+02  0.99991758E+00
  0.10821972E+01  0.12864592E+02  0.99991599E+00
  0.10865785E+01  0.12881682E+02  0.99991436E+00
  0.10909599E+01  0.12898552E+02  0.99991272E+00
  0.10953413E+01  0.12915200E+02  0.99991106E+00
  0.10997226E+01  0.12931619E+02  0.99990937E+00
  0.11041040E+01  0.12947806E+02  0.99990766E+00
  0.11084854E+01  0.12963756E+02  0.99990594E+00
  0.11128667E+01  0.12979465E+02  0.99990419E+00
  0.11172481E+01  0.12994928E+02  0.99990243E+00
  0.11216295E+01  0.13010143E+02  0.99990065E+00
  0.11260108E+01  0.13025105E+02  0.99989885E+00
  0.11303922E+01  0.13039811E+02  0.99989704E+00
  0.11347736E+01  0.13054258E+02  0.99989522E+00
  0.11391549E+01  0.13068443E+02  0.99989338E+00
  0.11435363E+01  0.13082363E+02  0.99989153E+00
  0.11479177E+01  0.13096015E+02  0.99988968E+00
  0.11522990E+01  0.13109397E+02  0.99988781E+00
  0.11566804E+01  0.13122507E+02  0.99988594E+00
  0.11610618E+01  0.13135343E+02  0.99988407E+00
  0.11654431E+01  0.13147902E+02  0.99988219E+00
  0.11698245E+01  0.13160185E+02  0.99988030E+00
  0.11742058E+01  0.13172188E+02  0.99987842E+00
  0.11785872E+01  0.13183912E+02  0.99987653E+00
  0.11829686E+01  0.13195355E+02  0.99987465E+00
  0.11873499E+01  0.13206517E+02  0.99987277E+00
  0.11917313E+01  0.13217397E+02  0.99987090E+00
  0.11961127E+01  0.13227995E+02  0.99986903E+00
  0.12004940E+01  0.13238311E+02  0.99986716E+00
  0.12048754E+01  0.13248345E+02  0.99986531E+00
  0.12092568E+01  0.13258098E+02  0.99986347E+00
  0.12136381E+01  0.13267569E+02  0.99986164E+00
  0.12180195E+01  0.13276760E+02  0.99985982E+00
  0.12224009E+01  0.13285672E+02  0.99985801E+00
  0.12267822E+01  0.13294305E+02  0.99985622E+00
  0.12311636E+01  0.13302661E+02  0.99985445E+00
  0.12355450E+01  0.13310741E+02  0.99985270E+00
  0.12399263E+01  0.13318547E+02  0.99985096E+00
  0.12443077E+01  0.13326081E+02  0.99984925E+00
  0.12486891E+01  0.13333343E+02  0.99984755E+00
  0.12530704E+01  0.13340337E+02  0.99984588E+00
  0.12574518E+01  0.13347065E+02  0.99984423E+00
  0.12618331E+01  0.13353527E+02  0.99984261E+00
  0.12662145E+01  0.13359728E+02  0.99984101E+00
  0.12705959E+01  0.13365669E+02  0.99983944E+00
  0.12749772E+01  0.13371352E+02  0.99983789E+00
  0.12793586E+01  0.13376781E+02  0.99983637E+00
  0.12837400E+01  0.13381958E+02  0.99983488E+00
  0.12881213E+01  0.13386886E+02  0.99983342E+00
  0.12925027E+01  0.13391567E+02  0.99983199E+00
  0.12968841E+01  0.13396005E+02  0.99983059E+00
  0.13012654E+01  0.13400202E+02  0.99982922E+00
  0.13056468E+01  0.13404162E+02  0.99982788E+00
  0.13100282E+01  0.13407887E+02  0.99982657E+00
  0.13144095E+01  0.13411382E+02  0.99982530E+00
  0.13187909E+01  0.13414648E+02  0.99982405E+00
  0.13231723E+01  0.13417689E+02  0.99982284E+00
  0.13275536E+01  0.13420509E+02  0.99982166E+00
  0.13319350E+01  0.13423110E+02  0.99982052E+00
  0.13363164E+01  0.13425496E+02  0.99981941E+00
  0.13406977E+01  0.13427670E+02  0.99981833E+00
  0.13450791E+01  0.13429636E+02  0.99981729E+00
  0.13494605E+01  0.13431396E+02  0.99981628E+00
  0.13538418E+01  0.13432955E+02  0.99981530E+00
  0.13582232E+01  0.13434315E+02  0.99981435E+00
  0.13626045E+01  0.13435480E+02  0.99981344E+00
  0.13669859E+01  0.13436453E+02  0.99981257E+00
  0.13713673E+01  0.13437237E+02  0.99981172E+00
  0.13757486E+01  0.13437837E+02  0.99981091E+00
  0.13801300E+01  0.13438254E+02  0.99981013E+00
  0.13845114E+01  0.13438493E+02  0.99980939E+00
  0.13888927E+01  0.13438557E+02  0.99980868E+00
  0.13932741E+01  0.13438448E+02  0.99980800E+00
  0.13976555E+01  0.13438171E+02  0.99980735E+00
  0.14020368E+01  0.13437728E+02  0.99980673E+00
  0.14064182E+01  0.13437123E+02  0.99980615E+00
  0.14107996E+01  0.13436359E+02  0.99980559E+00
  0.14151809E+01  0.13435439E+02  0.99980507E+00
  0.14195623E+01  0.13434366E+02  0.99980457E+00
  0.14239437E+01  0.13433143E+02  0.99980411E+00
  0.14283250E+01  0.13431775E+02  0.99980368E+00
  0.14327064E+01  0.13430262E+02  0.99980328E+00
  0.14370878E+01  0.13428609E+02  0.99980290E+00
  0.14414691E+01  0.13426819E+02  0.99980255E+00
  0.14458505E+01  0.13424895E+02  0.99980224E+00
  0.14502318E+01  0.13422839E+02  0.99980194E+00
  0.14546132E+01  0.13420655E+02  0.99980168E+00
  0.14589946E+01  0.13418345E+02  0.99980144E+00
  0.14633759E+01  0.13415913E+02  0.99980123E+00
  0.14677573E+01  0.13413361E+02  0.99980105E+00
  0.14721387E+01  0.13410692E+02  0.99980089E+00
  0.14765200E+01  0.13407910E+02  0.99980076E+00
  0.14809014E+01  0.13405015E+02  0.99980065E+00
  0.14852828E+01  0.13402013E+02  0.99980056E+00
  0.14896641E+01  0.13398904E+02  0.99980050E+00
  0.14940455E+01  0.13395692E+02  0.99980046E+00
  0.14984269E+01  0.13392380E+02  0.99980044E+00
  0.15028082E+01  0.13388970E+02  0.99980044E+00
  0.15071896E+01  0.13385465E+02  0.99980047E+00
  0.15115710E+01  0.13381867E+02  0.99980052E+00
  0.15159523E+01  0.13378179E+02  0.99980059E+00
  0.15203337E+01  0.13374403E+02  0.99980067E+00
  0.15247151E+01  0.13370543E+02  0.99980078E+00
  0.15290964E+01  0.13366599E+02  0.99980091E+00
  0.15334778E+01  0.13362576E+02  0.99980105E+00
  0.15378592E+01  0.13358475E+02  0.99980122E+00
  0.15422405E+01  0.13354298E+02  0.99980140E+00
  0.15466219E+01  0.13350049E+02  0.99980160E+00
  0.15510032E+01  0.13345728E+02  0.99980181E+00
  0.15553846E+01  0.13341340E+02  0.99980204E+00
  0.15597660E+01  0.13336885E+02  0.99980229E+00
  0.15641473E+01  0.13332367E+02  0.99980255E+00
  0.15685287E+01  0.13327787E+02  0.99980282E+00
  0.15729101E+01  0.13323148E+02  0.99980311E+00
  0.15772914E+01  0.13318451E+02  0.99980341E+00
  0.15816728E+01  0.13313700E+02  0.99980373E+00
  0.15860542E+01  0.13308896E+02  0.99980406E+00
  0.15904355E+01  0.13304041E+02  0.99980440E+00
  0.15948169E+01  0.13299137E+02  0.99980475E+00
  0.15991983E+01  0.13294187E+02  0.99980511E+00
  0.16035796E+01  0.13289192E+02  0.99980548E+00
  0.16079610E+01  0.13284155E+02  0.99980586E+00
  0.16123424E+01  0.13279078E+02  0.99980626E+00
  0.16167237E+01  0.13273962E+02  0.99980666E+00
  0.16211051E+01  0.13268809E+02  0.99980707E+00
  0.16254865E+01  0.13263622E+02  0.99980749E+00
  0.16298678E+01  0.13258402E+02  0.99980791E+00
  0.16342492E+01  0.13253151E+02  0.99980834E+00
  0.16386305E+01  0.13247872E+02  0.99980878E+00
  0.16430119E+01  0.13242565E+02  0.99980923E+00
  0.16473933E+01  0.13237233E+02  0.99980968E+00
  0.16517746E+01  0.13231878E+02  0.99981013E+00
  0.16561560E+01  0.13226501E+02  0.99981059E+00
  0.16605374E+01  0.13221105E+02  0.99981106E+00
  0.16649187E+01  0.13215690E+02  0.99981153E+00
  0.16693001E+01  0.13210259E+02  0.99981200E+00
  0.16736815E+01  0.13204813E+02  0.99981247E+00
  0.16780628E+01  0.13199354E+02  0.99981295E+00
  0.16824442E+01  0.13193884E+02  0.99981343E+00
  0.16868256E+01  0.13188405E+02  0.99981391E+00
  0.16912069E+01  0.13182917E+02  0.99981439E+00
  0.16955883E+01  0.13177424E+02  0.99981488E+00
  0.16999697E+01  0.13171925E+02  0.99981536E+00
  0.17043510E+01  0.13166423E+02  0.99981584E+00
